,Channel Title,Channel Username,ID,Message,Date,Media Path
2892,Sheger online-store,@Shageronlinestore,2253," Super Stretch Silicon Lids ( 6 pack )

የዕቃ መሸፈኛ ሲሊከን ፕላስቲኮች በተደጋጋሚ የምንጠቀምባቸዉ በተለያዩ ሳይዞች የቀረቡ የሚለጠጥ የማይቀደድ 

Kitchen + Home Silicone Stretch Lids  
Set of 6 Silicone Food Saver Covers 

 Superior Quality  
 Lids that fit 
 Reusable 
 Temperature Resistant  
 Food Safe

ዋጋ፦    350 ብር 

 አድራሻ መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
    @shager_onlinestore",2023-09-19 06:12:32+00:00,photos/@Shageronlinestore_2253.jpg
2893,Sheger online-store,@Shageronlinestore,2252,"Hobby Lobby® Electric Oven with hot plate

Capacity : 40 Liters
330W
60°C~250°C adjustable 
     Temperature control
5 Stage Selection for heating 
     elements 
         off
        upper + rotisserie
        upper 
        dual 
       dual + rotisserie
120 minutes timer with ring
stainless steel heating elements 
Accessories 
       Bake tray
      wire rack 
      tong 
      rotation set


ዋጋ፦    14,000 ብር

ውስን ፍሬ ነው ያለው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 15:18:38+00:00,
2894,Sheger online-store,@Shageronlinestore,2251,"Electric Coffee Maker
300ml የሚይዝ ለ 6 ስኒ

ዋጋ፦    2400 ብር

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 12:15:17+00:00,photos/@Shageronlinestore_2251.jpg
2895,Sheger online-store,@Shageronlinestore,2250," 4 in 1 Flat Bottom Omelette egg pan

#Dumpling_pan_breakfast_cake_pan
 Electronic Ceramic Heaters 
 Electromagnetic Furnace 
 Intelligent temperature control
 Durable 
 Suitable for electric, ceramic, gas and Induction cooker

ዋጋ፦    900 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 07:41:51+00:00,
2898,Sheger online-store,@Shageronlinestore,2247," 4 in 1 Flat Bottom Omelette egg pan

#Dumpling_pan_breakfast_cake_pan
 Electronic Ceramic Heaters 
 Electromagnetic Furnace 
 Intelligent temperature control
 Durable 
 Suitable for electric, ceramic, gas and Induction cooker

ዋጋ፦    900 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 07:40:17+00:00,photos/@Shageronlinestore_2247.jpg
2899,Sheger online-store,@Shageronlinestore,2246,"የዘይት የቅቤ ማጥለያ እንዲሁም ማስቀመጫ

የመያዝ አቅም 1.4ሊትር

            ዋጋ፦850 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 06:31:53+00:00,
2900,Sheger online-store,@Shageronlinestore,2245,"የዘይት የቅቤ ማጥለያ እንዲሁም ማስቀመጫ

የመያዝ አቅም 1.4ሊትር

            ዋጋ፦850 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-18 06:31:41+00:00,photos/@Shageronlinestore_2245.jpg
2901,Sheger online-store,@Shageronlinestore,2244," Garlic press Chopper


Kitchen ginger garlic press.Quick grinding.Saving you time.
Manual extrusion and grinding.
Stainless steel material.Food grade safety material.Durable and easy to clean.
Curved plastic handle.Comfortable to use.

ዋጋ፦   250 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-17 19:09:33+00:00,
2902,Sheger online-store,@Shageronlinestore,2243,"Garlic press Chopper

Kitchen ginger garlic press.Quick grinding.Saving you time.
Manual extrusion and grinding.
Stainless steel material.Food grade safety material.Durable and easy to clean.
Curved plastic handle.Comfortable to use.

ዋጋ፦   250 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-17 19:07:48+00:00,photos/@Shageronlinestore_2243.jpg
2903,Sheger online-store,@Shageronlinestore,2242," sokany Electrical Citrus Juicer

  በኤሌክትሪክ የሚሰራ
 100% የሚጨምቅ
  የፋይበር ማጥለያ ያለው
 ቀጥታ በሶኬት ስለሚሰራ ለስራም ይጠቀሙበታል

        ብር:- 4700ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-17 14:49:40+00:00,
2905,Sheger online-store,@Shageronlinestore,2240," sokany Electrical Citrus Juicer

  በኤሌክትሪክ የሚሰራ
 100% የሚጨምቅ
  የፋይበር ማጥለያ ያለው
 ቀጥታ በሶኬት ስለሚሰራ ለስራም ይጠቀሙበታል

        ብር:- 4700ብር


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-17 14:42:44+00:00,photos/@Shageronlinestore_2240.jpg
2906,Sheger online-store,@Shageronlinestore,2239," Expandable Plastic Space Saver Fridge Storage Rack Box Food Organizer Tray.

Adjustable Design, 
Expandable, 
Simple to Install According to the Size, 
Fast Removal and Easy to Clean, Moved, Washable and Space-Saving.

ዋጋ፦    300 ብር


 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05 (ከ ሊፍቱ ፊት ለ ፊት)


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-16 10:27:05+00:00,
2907,Sheger online-store,@Shageronlinestore,2238," Expandable Plastic Space Saver Fridge Storage Rack Box Food Organizer Tray.

Adjustable Design, 
Expandable, 
Simple to Install According to the Size, 
Fast Removal and Easy to Clean, Moved, Washable and Space-Saving.

ዋጋ፦    300 ብር


 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05 (ከ ሊፍቱ ፊት ለ ፊት)


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-16 10:12:32+00:00,photos/@Shageronlinestore_2238.jpg
2910,Sheger online-store,@Shageronlinestore,2235,"CHICCO Baby Carrycot infant carrier

        ዋጋ:-3100ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-16 08:01:16+00:00,photos/@Shageronlinestore_2235.jpg
2911,Sheger online-store,@Shageronlinestore,2234," Yoga mat

Size  61cm*173cm*4mm

available in different color

ዋጋ፦     700 ብር

ውስን ፍሬ ነው ያለው

 አድራሻ መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore",2023-09-16 04:51:02+00:00,photos/@Shageronlinestore_2234.jpg
2912,Sheger online-store,@Shageronlinestore,2233," 10Pcs Baby Safety Edge Corner Guard

Flexible and Non-slip
Light-weight
 Easy to Use
V Shape
Anti Collision

It can be used in the sharp surface of furniture, corners and home appliances

               ዋጋ፦  500 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-15 14:09:08+00:00,
2913,Sheger online-store,@Shageronlinestore,2232," 10Pcs Baby Safety Edge Corner Guard

Flexible and Non-slip
Light-weight
 Easy to Use
V Shape
Anti Collision

It can be used in the sharp surface of furniture, corners and home appliances

               ዋጋ፦  500 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-15 14:07:56+00:00,
2914,Sheger online-store,@Shageronlinestore,2231," 10Pcs Baby Safety Edge Corner Guard

Flexible and Non-slip
Light-weight
 Easy to Use
V Shape
Anti Collision

It can be used in the sharp surface of furniture, corners and home appliances

               ዋጋ፦  500 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-15 13:18:46+00:00,photos/@Shageronlinestore_2231.jpg
2915,Sheger online-store,@Shageronlinestore,2230," Tummy Wrap Belt


 ቦርጭ የሚሰበስብ
 ስብ የሚያቃጥል 
 5 ሜትር 

‍ Fat Burning Molding 
‍ Body Shaping 
‍Reduce Waistline
‍Promote Sweating

Size 5m 

  ዋጋ፦     750 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-15 08:45:02+00:00,
2916,Sheger online-store,@Shageronlinestore,2229," Tummy Wrap Belt


 ቦርጭ የሚሰበስብ
 ስብ የሚያቃጥል 
 5 ሜትር 

‍ Fat Burning Molding 
‍ Body Shaping 
‍Reduce Waistline
‍Promote Sweating

Size 5m 

  ዋጋ፦     750 ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-15 08:44:27+00:00,photos/@Shageronlinestore_2229.jpg
2917,Sheger online-store,@Shageronlinestore,2228,"ዉድ  ደንበኞቻችን እንኳን ለ 2016 ዓ.ም በሰላም አደረሳችሁ/አደረሰን!!
  
አዲሱ ዓመት የሰላም፣ የፍቅር፣  የጤና፣ የስኬት፣ የመልካም ስራ ዘመን፣  የጦርነት ወሬ የማንሰማበት፣ ዓመት እንዲሆን ከልብ እንመኛለን።


ሱቃችን አርብ መስከረም 4/01/16    ጀምሮ ክፍት እንደሚሆን በአክብሮት እናሳውቃለን።

መልካም ዓመት በዓል

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-12 04:24:09+00:00,photos/@Shageronlinestore_2228.jpg
2918,Sheger online-store,@Shageronlinestore,2227,"ልዩ የብዓል ቅናሽ እንደቀጠለ ነው
 

 አድራሻ   መገናኛ  ከ ዘፍ መሽ ግራንድ ሞል ወረድ ብለዉ ፊት ለ ፊት ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-11 09:27:34+00:00,photos/@Shageronlinestore_2227.jpg
2921,Sheger online-store,@Shageronlinestore,2224,"#ልዩ_የብዓል_ዋዜማ_ቅናሽ
#ፈጥነው_ይሸምቱ

#sanford® አነስተኛ የልብስ እና የጫማ  ማጠቢያ ማሽን 
 ለቲሸርት: ለጂንስ : ለሹራብ:ለአንሶላ ፣ጫማ 
በጠቅላላው እስከ 2.5 kg የሚመዝን ልብስ በአንድ ጊዜ ማጠብ የሚችል
 በተጨማሪም ጫማ ማጠቢያ ቡሩሽ ያለው 
የራሱ መጭመቂያ ያለው
አንድ አመት ዋስትና ያለው
አነስተኛ የኤሌክትሪክ ፍጆታ( ሀይል ቆጣቢ)
ከቦታ ቦታ 
በቀላሉ ተንቀሳቃሽ፡ በጠባብ ቦታ መቀመጥ የሚችል

ዋጋ፦    10,800 ብር

                      10,000ብር
ዉስን ፍሬ ነው ያለን

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-11 07:25:49+00:00,
2922,Sheger online-store,@Shageronlinestore,2223," 2 layer stainless still fruit basket

 የፍራፍሬ ማስቀመጫ
 የማይዝግ ከstainless steel ብረት የተሰራ
 በጣም ጠንካራ ለረጅም ጊዜ የሚገለገሉበት
 የጠረንጴዛዎ ጌጥ

Available color-black

        ዋጋ:-1600 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-11 06:21:37+00:00,photos/@Shageronlinestore_2223.jpg
2924,Sheger online-store,@Shageronlinestore,2221,"Hobby Lobby® Electric Oven with hot plate

Capacity : 40 Liters
330W
60°C~250°C adjustable 
     Temperature control
5 Stage Selection for heating 
     elements 
         off
        upper + rotisserie
        upper 
        dual 
       dual + rotisserie
120 minutes timer with ring
stainless steel heating elements 
Accessories 
       Bake tray
      wire rack 
      tong 
      rotation set


ዋጋ፦    14,300 ብር

ውስን ፍሬ ነው ያለው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-10 16:28:52+00:00,photos/@Shageronlinestore_2221.jpg
2926,Sheger online-store,@Shageronlinestore,2219," Hair Dry Towel 

Quick Dry Hair Towel Cap 
Super Absorption Turban Hair Dry Cap

ዋጋ፦    250 ብር
                      200ብር

ውስን ፍሬ ነው ያለን/ Limited Stock

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-09-10 13:26:42+00:00,
